""	SO110B GILLINGHAM TO CHATHAM DOCKYARD				
""	TIMING POINT	DOWN	UP	CODE	NOTES
""					
""	Gillingham	-	-		"Platform detail must be shownTo/from Chatham - SO110"
""	Chatham Dockyard		-	F	
