""	Castle Bromwich Jn		
""			
""	Adjustments to Sectional Running Times		
""	Movement Down	Reason	Value
""	"All non-stop train from Park Lane Jn or the UpDerby Slow to the Down Derby Fast"	Acceleration Allowance	1
""	"Train from the Down Derby to the Down DerbyGoods"	"Flashing Yellow Aspects/ Differential JunctionSpeed"	1⁄2
""			
""	Movement Up	Reason	Value
""	"All non-stop trains from the Up Derby Fasttowards Park Lane Jn or the Up Derby Slow"	Approach Control and Slow Speed Crossover	11⁄2
""			
""	Junction Margins		
""	First Movement	Second Movement	Margin
""	All conflicting moves		3*
""	*Plus half minute if first move is freight		
""	Bromford Bridge	
""		
""	Reoccupation of Single Lines	5 From/to Jaguar Sidings
""	Washwood Heath Up Sidings	
""		
""	Time between arrivals and departures	30
""	"Incoming trains from Washwood Heath East Jn to show 1 minute OP stop to collect a radio for acceptancepurposes"	
""	Washwood Heath West Jn		
""			
""	Junction Margins		
""	First Movement	Second Movement	Margin
""	All conflicting moves		"5 before/3 after"
Duddeston Jn
""
Planning Note
"Trains from Castle Bromwich Jn to Lawley Street FLT must be planned via the Up Washwood Heath Goods Loop.This does not apply to light locos."
