|                                                                                                                  |                                   |        |       |
|:-----------------------------------------------------------------------------------------------------------------|:----------------------------------|:-------|:------|
| LN742 KILLINGHOLME TO BROCKLESBY JUNCTION                                                                        |                                   |        |       |
| Immingham West Junction (junction margins are detailed above in the matrix)                                      |                                   |        |       |
| Adjustment to Sectional Running times                                                                            |                                   |        |       |
| Movement Up                                                                                                      | Reason                            |        | Value |
| Up services to the H.I.T. Arrival/Departure                                                                      | Approach Control                  |        | 1⁄2   |
| Line No.1 or No.2, Western Jetty Arrival Line,                                                                   |                                   |        |       |
| Henderson Quay or Mineral Quay                                                                                   |                                   |        |       |
| Up services to the I.B.T. Ore Terminal, Coal                                                                     | Approach Control                  |        | 1     |
| Pad 1 or Coal Pad 2                                                                                              |                                   |        |       |
| Ulceby                                                                                                           |                                   |        |       |
| Dwell Time                                                                                                       |                                   |        |       |
| All                                                                                                              | 1⁄2                               |        |       |
| Junction Margins                                                                                                 |                                   |        |       |
| First Movement                                                                                                   | Second Movement                   | Margin |       |
| Depart to Barton                                                                                                 | Arrive from Barton                | 4      |       |
| Depart to Barton                                                                                                 | Pass from Immingham or Brocklesby | 4      |       |
| Pass from Immingham                                                                                              | Arrive from Habrough/Barton       | 4      |       |
| Pass from Brocklesby                                                                                             | Depart to Barton                  | 3      |       |
| Pass from Brocklesby                                                                                             | Arrive from Barton                | 4      |       |
| LN744 ULCEBY NORTH JUNCTION TO BARTON ON HUMBER                                                                  |                                   |        |       |
| Thornton Abbey                                                                                                   |                                   |        |       |
| Dwell Time                                                                                                       |                                   |        |       |
| All                                                                                                              | 1⁄2                               |        |       |
| All trains in the down direction must come to a stand to wait for the Drivers White Lights for Barton Road Level |                                   |        |       |
| Crossing                                                                                                         |                                   |        |       |
| Goxhill                                                                                                          |                                   |        |       |
| Dwell Time                                                                                                       |                                   |        |       |
| All                                                                                                              | 1⁄2                               |        |       |
| New Holland                                                                                                      |                                   |        |       |
| Dwell Time                                                                                                       |                                   |        |       |
| All                                                                                                              | 1⁄2                               |        |       |
| Barrow Haven                                                                                                     |                                   |        |       |
| Dwell Time                                                                                                       |                                   |        |       |
| All                                                                                                              | 1⁄2                               |        |       |
