|                                                              |                |                |                            |
|:-------------------------------------------------------------|:---------------|:---------------|:---------------------------|
| SO130F COURTHILL LOOP NORTH JUNCTION TO COURTHILL LOOP SOUTH |                |                |                            |
| JUNCTION                                                     |                |                |                            |
| TIMING POINT                                                 | DOWN           | UP             | NOTES                      |
| Courthill Loop North Junction –                              | 21⁄2           | 21⁄2           |                            |
| Courthill Loop South Junction                                |                |                |                            |
| SO130G CHISLEHURST JUNCTION TO ST MARY CRAY JUNCTION         |                |                |                            |
| TIMING POINT                                                 | DOWN           | UP             | NOTES                      |
| Chislehurst Junction – St Mary                               | 4              | 4              |                            |
| Cray Junction                                                |                |                |                            |
| SO130H SALTWOOD JUNCTION TO CTRL/ET BOUNDARY                 |                |                |                            |
| TIMING POINT                                                 | DOWN           | UP             | NOTES                      |
| Saltwood Junction – CTRL/ET                                  | 3              | 3              |                            |
| Boundary                                                     |                |                |                            |
| SO130K SEVINGTON LOOP TO SEVINGTON SIDINGS                   |                |                |                            |
| TIMING POINT                                                 | DOWN           | UP             | NOTES                      |
| Sevington Loop – Sevington Sidings                           |                |                | One train only             |
| SO140 SWANLEY TO ASHFORD INTERNATIONAL (VIA MAIDSTONE EAST)  |                |                |                            |
| TIMING POINT                                                 | DOWN           | UP             | NOTES                      |
| Swanley – Otford Jn                                          | 3 Non-Stopping | 3 Non-Stopping | * A 3 minute headway       |
|                                                              | 4 Stopping*    | 4 Stopping**   | can be applied at          |
|                                                              |                |                | Swanley if the first train |
|                                                              |                |                | does not call at           |
|                                                              |                |                | Eynsford                   |
|                                                              |                |                | ** A 3 minute headway      |
|                                                              |                |                | can be applied at          |
|                                                              |                |                | Otford if the first train  |
|                                                              |                |                | does not call at           |
|                                                              |                |                | Shoreham                   |
| Otford Jn – West Malling                                     | 3 Non-Stopping | 3 Non-Stopping |                            |
|                                                              | 41⁄2 Stopping  | 4 Stopping     |                            |
| West Malling - Charing                                       | 3 Non-Stopping | 3 Non-Stopping |                            |
|                                                              | 41⁄2 Stopping  | 6 Stopping     |                            |
| Charing – Ashford International                              | 3 Non-Stopping | 3 Non-Stopping |                            |
|                                                              | 4 Stopping     | 4 Stopping     |                            |
