|                                                             |                                                                |            |                |                         |
|:------------------------------------------------------------|:---------------------------------------------------------------|:-----------|:---------------|:------------------------|
| LN627 LONGLANDS JUNCTION TO NEWCASTLE EAST JUNCTION VIA THE |                                                                |            |                |                         |
| COAST                                                       |                                                                |            |                |                         |
| Up Direction                                                |                                                                |            |                |                         |
| HEADWAY AT                                                  | FOLLOW                                                         | FOLLOW TWM | FOLLOW FREIGHT | NOTES                   |
|                                                             | PASSENGER                                                      |            |                |                         |
| High Level Bridge Jn                                        | 21⁄2                                                           |            |                |                         |
| Pelaw Metro                                                 |                                                                | 21⁄2       |                |                         |
| Junction                                                    |                                                                |            |                |                         |
| Boldon West/                                                | 21⁄2                                                           | 21⁄2       | 51⁄2*          | *High figure due to     |
| Brockley Whins                                              |                                                                |            |                | signalling restriction; |
|                                                             |                                                                |            |                | see Margins             |
| Sunderland                                                  | 5                                                              |            | 5              |                         |
| Ryhope Grange Jn                                            | 4                                                              |            | 51⁄2           |                         |
| Seaham                                                      | AB+1*                                                          |            | AB+2*          | *Freight trains to      |
|                                                             |                                                                |            |                | Seaham                  |
|                                                             |                                                                |            |                | Harbour can pass        |
|                                                             |                                                                |            |                | Seaham 5” after         |
|                                                             |                                                                |            |                | preceding train         |
| Horden Signal 7148                                          | 6                                                              |            | 7              |                         |
| Hartlepool                                                  | 5*                                                             |            | 41⁄2           | *If 1st train stopping; |
|                                                             |                                                                |            |                | 4 if not                |
| Greatham SB                                                 | 4                                                              |            | 41⁄2           |                         |
| Billingham Jn                                               | 4                                                              |            | 41⁄2           |                         |
| Norton South Jn                                             | 4                                                              |            | 4              |                         |
| Hartburn Jn                                                 | 4                                                              |            | 4              |                         |
| Stockton Cut Jn                                             | 4                                                              |            | 4              |                         |
| Eaglescliffe                                                | 51⁄2*                                                          |            | 4              | *If 1st train stopping  |
|                                                             |                                                                |            |                | Yarm; 31⁄2 if not       |
| Yarm                                                        | 5*                                                             |            | 41⁄2           | *If 1st train stopping  |
|                                                             |                                                                |            |                | Yarm; 4 if not          |
| Northallerton East                                          |                                                                |            | 31⁄2           |                         |
| Jn                                                          |                                                                |            |                |                         |
| Boroughbridge Road                                          |                                                                |            | 31⁄2           |                         |
| LC                                                          |                                                                |            |                |                         |
|                                                             | LN628 SOUTH HYLTON TO SUNDERLAND SOUTH JUNCTION                |            |                |                         |
|                                                             | TIMING POINT                                                   | DOWN       | UP             | NOTES                   |
|                                                             | South Hylton to Sunderland                                     | 4          | 4              |                         |
|                                                             | LN631 DARLINGTON SOUTH JUNCTION TO EAGLESCLIFFE SOUTH JUNCTION |            |                |                         |
|                                                             | TIMING POINT                                                   | DOWN       | UP             | NOTES                   |
|                                                             | Standard Headway                                               | 5          | 5              |                         |
