|                                                                                                                   |                                             |         |        |
|:------------------------------------------------------------------------------------------------------------------|:--------------------------------------------|:--------|:-------|
| Virginia Water                                                                                                    |                                             |         |        |
| Up freight passes/departs Platform 3 towards                                                                      | Up train passes Platform 1 from Sunningdale | 4       |        |
| Staines                                                                                                           |                                             |         |        |
| Up freight passes from Chertsey towards                                                                           | Down train arrives/passes Platform 2 from   | 4       |        |
| Staines                                                                                                           | Staines                                     |         |        |
| Up train departing Platforms 2/4 towards Staines                                                                  | Down train arrives/passes from Staines      | 5       |        |
| Down train departs Platform 3 towards Chertsey                                                                    | Up train arrives/passes Platform 3 from     | 41⁄2    |        |
|                                                                                                                   | Chertsey                                    |         |        |
| Train which has shunted via Signal BEF2706                                                                        | Down train passes Platform 4 towards        | 2       |        |
| arrives/passes Platform 3                                                                                         | Chertsey                                    |         |        |
| Overlap Restrictions                                                                                              |                                             |         |        |
| First Movement                                                                                                    | Second Movement                             | Signal  | Margin |
| Up train arrives at Platform 1 from                                                                               | Up train passes Platform 3 towards          | BEF2214 | 3*     |
| Sunningdale                                                                                                       | Egham                                       |         |        |
| Up train arrives at Platform 1 from                                                                               | Up train departs Platform 2/3/4             | BEF2214 | 1*     |
| Sunningdale                                                                                                       | towards Egham                               |         |        |
| Up train arrives at Platform 1 from                                                                               | Down train arrives/passes Platform          | BEF2214 | 3*     |
| Sunningdale                                                                                                       | 2/3/4 from Signal BEF2217                   |         |        |
| Up train passes/departs Platform 2/3/4                                                                            | Up train arrives at Platform 1 from         | BEF2214 | 4*     |
| towards Egham                                                                                                     | Sunningdale                                 |         |        |
| Down train arrives/passes Platform                                                                                | Up train arrives at Platform 1 from         | BEF2214 | 3*     |
| 2/3/4 from Signal BEF2217                                                                                         | Sunningdale                                 |         |        |
| Train arrives at Platform 4 from Signal                                                                           | Down train arrives/passes Platform 2        | BEF2702 | 3      |
| BEF2706                                                                                                           | from Egham                                  |         |        |
| Train arrives at Platform 4 from Signal                                                                           | Up train departs Platform 2 towards         | BEF2702 | 1      |
| BEF2706                                                                                                           | Egham                                       |         |        |
| Down train arrives/passes Platform 2                                                                              | Train arrives at Platform 4 from Signal     | BEF2702 | 3      |
| from Egham                                                                                                        | BEF2706                                     |         |        |
| Up train departs Platform 2 towards                                                                               | Train arrives at Platform 4 from Signal     | BEF2702 | 3      |
| Egham                                                                                                             | BEF2706                                     |         |        |
| * Movements can be made in parallel if the arrival into Platform 1 has {11⁄2} approaching Virginia Water to allow |                                             |         |        |
| for the approach control when using the reduced overlap.                                                          |                                             |         |        |
| Ascot                                                                                                             |                                             |         |        |
| Adjustments to Sectional Running Times                                                                            |                                             |         |        |
| Movement                                                                                                          | Reason                                      | Value   |        |
| Up passenger train passing from Frimley                                                                           | Speed Differential                          | {1⁄2}*  |        |
| Up freight up to 1200t/TR70 passing from                                                                          | Speed Differential                          | {1⁄2}*  |        |
| Frimley                                                                                                           |                                             |         |        |
| Up freight over 1201t/TR85 passing from Frimley                                                                   | Speed Differential                          | {1}*    |        |
| * Allowance to be applied approaching the next timing point after Ascot                                           |                                             |         |        |
| Connectional Allowances                                                                                           |                                             |         |        |
| All Services                                                                                                      | 3                                           |         |        |
| Dwell Times                                                                                                       |                                             |         |        |
| All Services                                                                                                      | 1                                           |         |        |
| Junction Margins                                                                                                  |                                             |         |        |
| First Movement                                                                                                    | Second Movement                             | Margin  |        |
