|                                                                                                                  |                                                                                                                   |                        |             |
|:-----------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------|:-----------------------|:------------|
|                                                                                                                  |                                                                                                                   | 2200t and above        | {2}*        |
|                                                                                                                  |                                                                                                                   |                        | approaching |
|                                                                                                                  |                                                                                                                   |                        | Horfield Jn |
| *Less adjustment required. Increased SRTs takes into account the slower overall speed and therefore less         |                                                                                                                   |                        |             |
| adjustment is required.                                                                                          |                                                                                                                   |                        |             |
| Adjustments to Sectional Running Times (allowance to be shown approaching Horfield Jn. ML moves)                 |                                                                                                                   |                        |             |
| From Dr Days Jn to Filton Abbey                                                                                  | Slow speed junction                                                                                               | 22X                    | {1}         |
| Wood on ML pass to pass (having                                                                                  |                                                                                                                   | 150 to 170             |             |
| come from North Somerset Jn)                                                                                     |                                                                                                                   | HST / GWR Short Form   | {11⁄2}      |
|                                                                                                                  |                                                                                                                   | HST (HSTGW4) / 80x     |             |
| Adjustments to Sectional Running Times (allowance to be shown approaching Narroways Hill Jn. RL                  |                                                                                                                   |                        |             |
| moves)                                                                                                           |                                                                                                                   |                        |             |
| From Dr Days Jn to Narroways Hill                                                                                | Slow speed junction                                                                                               | HST                    | {11⁄2}      |
| Jn on RL Pass to Pass towards Filton                                                                             |                                                                                                                   | 22X                    |             |
| Abbey Wood (having come from                                                                                     |                                                                                                                   | 150 to 170 / GWR Short |             |
| North Somerset Jn).                                                                                              |                                                                                                                   | Form HST (HSTGW4) /    |             |
|                                                                                                                  |                                                                                                                   | 80x                    |             |
|                                                                                                                  |                                                                                                                   | Freight up to 400T     | {1⁄2}       |
|                                                                                                                  |                                                                                                                   | Freight between 600T   | {1}         |
|                                                                                                                  |                                                                                                                   | and 1800T              |             |
|                                                                                                                  |                                                                                                                   | Freight above 1801T    | {11⁄2}      |
| Planning Restriction                                                                                             |                                                                                                                   |                        |             |
| There is no route from Down Filton Main to St Philips Marsh via the Rhubarb Curve. The available routing is from |                                                                                                                   |                        |             |
| Down Filton Relief via UBL to North Somerset Jn.                                                                 |                                                                                                                   |                        |             |
|                                                                                                                  | Bristol Signal BL1820 (BRST820)                                                                                   |                        |             |
|                                                                                                                  | Please note that when planning trains to use this signal that the train must be a maximum of 5 cars, this         |                        |             |
|                                                                                                                  | is due to signal sighting and signage.                                                                            |                        |             |
|                                                                                                                  | GW4501 STOKE GIFFORD JUNCTION TO BRISTOL BULK HANDLING TERMINAL                                                   |                        |             |
|                                                                                                                  | Trains from Filton West Jn must not have pathing time or stops added approaching Patchway, this should be         |                        |             |
|                                                                                                                  | added approaching Filton West Jn instead.  Signal BL1834 (approaching Filton West Jn) cannot be cleared until     |                        |             |
|                                                                                                                  | BL2046 (protecting Patchway Junction) is cleared, this is due to the risk of trains rolling back over ‘Filton Tip |                        |             |
|                                                                                                                  | AOCL’.                                                                                                            |                        |             |
|                                                                                                                  | GW454  SEVERN BEACH TO NARROWAYS HILL JUNCTION                                                                    |                        |             |
|                                                                                                                  | St. Andrews Road                                                                                                  |                        |             |
|                                                                                                                  | Dwell Time                                                                                                        |                        |             |
|                                                                                                                  | 15x & 16x                                                                                                         | 1⁄2                    |             |
|                                                                                                                  | Avonmouth                                                                                                         |                        |             |
