|                                                                |                       |                   |                               |
|:---------------------------------------------------------------|:----------------------|:------------------|:------------------------------|
| SO110 LONDON VICTORIA TO RAMSGATE (VIA HERNE HILL AND CHATHAM) |                       |                   |                               |
| TIMING POINT                                                   | DOWN                  | UP                | NOTES                         |
| London Victoria – Brixton                                      | 2**                   | 2**               | **3 minutes following freight |
| Brixton – Sole Street (exclusive)                              | 2 Non-Stopping **     | 2 Non-Stopping ** | **3 minutes following freight |
|                                                                | 3 Stopping            | 3 Stopping        |                               |
| Sole Street (inclusive) – Rochester                            | 2 1⁄2 Non-Stopping ** | 2 Non-Stopping ** | **3 minutes following freight |
| Bridge Junction (exclusive)                                    | 3 Stopping            | 3 Stopping        |                               |
| Rochester Bridge Junction                                      | 2 1⁄2 Non-Stopping ** | 2 Non-Stopping ** | **3 minutes following freight |
| (inclusive) – Faversham (exclusive)                            | 3 Stopping            | 3 Stopping        |                               |
| Faversham (inclusive) – Margate                                | 2 1⁄2 Non-Stopping ** | 2 Non-Stopping ** | **3 minutes following freight |
| (exclusive)                                                    | 4 Stopping            | 4 Stopping        |                               |
| Margate (inclusive) – Ramsgate                                 | 2 Non-Stopping **     | 2 Non-Stopping ** | **3 minutes following freight |
|                                                                | 3 1⁄2 Stopping        | 4 Stopping        |                               |
