|                                                                                                            |      |    |      |                                      |
|:-----------------------------------------------------------------------------------------------------------|:-----|:---|:-----|:-------------------------------------|
| MD710 NEASDEN SOUTH JN TO HARROW ON THE HILL                                                               |      |    |      |                                      |
| TIMING POINT                                                                                               | DOWN | UP | CODE | NOTES                                |
| Neasden South Jn                                                                                           | –    |    |      | To/from Marylebone – MD701           |
|                                                                                                            |      |    |      | To/from Neasden Jn – EA1360 Refer to |
|                                                                                                            |      |    |      | Anglia Timetable Planning Rules      |
| Network Rail/LUL Boundary                                                                                  |      |    |      |                                      |
| Lines between 9 miles 13 chains and 25 miles 21 chains are maintained and controlled by LUL. Timing points |      |    |      |                                      |
| Harrow on the Hill to Mantles Wood (inclusive) are shown for completeness but are not part of MD710        |      |    |      |                                      |
| Harrow on the Hill                                                                                         | –    | –  |      |                                      |
| Watford South Jn (MET)                                                                                     | –    | –  |      |                                      |
| Rickmansworth (MET)                                                                                        | –    | –  |      |                                      |
| Chorleywood                                                                                                | –    | –  |      |                                      |
| Chalfont and Latimer                                                                                       | –    | –  |      |                                      |
