|                                                  |             |             |                                               |
|:-------------------------------------------------|:------------|:------------|:----------------------------------------------|
| LN854 HALL ROYD JUNCTION TO COLTON JUNCTION      |             |             |                                               |
| TIMING POINT                                     | DOWN        | UP          | NOTES                                         |
| Hall Royd Junction to Milner Royd                | 4           | 4 following |                                               |
| Junction                                         |             | Passenger   |                                               |
|                                                  |             | 5 following |                                               |
|                                                  |             | Freight     |                                               |
| Milner Royd Junction to Heaton                   | 41⁄2        | 41⁄2        |                                               |
| Lodge East Junction                              |             |             |                                               |
| Heaton Lodge/Heaton Lodge East                   | 21⁄2*       | 21⁄2*       | Section also appears in LN860                 |
| Junction to Thornhill LNW/Mirfield               |             |             | *Down. 3 following freight going towards      |
| East Junctions to Dewsbury                       |             |             | Healey Mills                                  |
|                                                  |             |             | *Up. 4 on US                                  |
| Thornhill LNW Junction to Horbury                | 4           | 4           |                                               |
| Junction                                         |             |             |                                               |
| Horbury Junction  to Wakefield                   | 4           | 3 Passenger |                                               |
| Kirkgate                                         | Passenger   |             |                                               |
|                                                  |             | 5 Freight   |                                               |
|                                                  | 5 Freight   |             |                                               |
|                                                  | Fastline    |             |                                               |
|                                                  |             |             |                                               |
|                                                  | 4 Freight   |             |                                               |
|                                                  | Slowline    |             |                                               |
| Wakefield Kirkgate to Altofts Jn                 | 3*          | 4 Passenger | * 4 if the 1st train stops at Normanton       |
|                                                  |             | 5 Following |                                               |
|                                                  |             | Freight     |                                               |
| Altofts Jn to Castleford                         | 4*          | 5*          | * Trains converging or diverging at Whitwood  |
|                                                  |             |             | junction can be 3 minutes apart at Castleford |
| Castleford to Milford Junction                   | 4 Passenger | 4 Passenger |                                               |
|                                                  | 6 Freight   | 6 Freight   |                                               |
| Milford Junction to Church Fenton                | 4           | 5           |                                               |
| Church Fenton North Junction to                  | 4           | 4           |                                               |
| Colton Junction                                  |             |             |                                               |
| LN858 MILNER ROYD JUNCTION TO MILL LANE JUNCTION |             |             |                                               |
| TIMING POINT                                     | DOWN        | UP          | NOTES                                         |
| Standard Headway                                 | 4 following | 4           |                                               |
|                                                  | Passenger   |             |                                               |
|                                                  | 6 following |             |                                               |
|                                                  | Freight     |             |                                               |
