|                                                                                                            |      |      |     |         |                                            |
|:-----------------------------------------------------------------------------------------------------------|:-----|:-----|:----|:--------|:-------------------------------------------|
| LN101 LONDON KING’S CROSS TO SHAFTHOLME JUNCTION                                                           |      |      |     |         |                                            |
| Timing Section                                                                                             | Type | LH   | MU  | Cl 6, 7 | Remarks                                    |
|                                                                                                            |      | HST  | LL  | & 8     |                                            |
|                                                                                                            |      | 80X  |     |         |                                            |
|                                                                                                            |      | EPU  |     |         |                                            |
|                                                                                                            |      | Cl 4 |     |         |                                            |
|                                                                                                            |      | 22X  |     |         |                                            |
| Additional Engineering Allowance                                                                           |      |      |     |         |                                            |
| Down and Up – Monday night/Tuesday morning to Friday night/Saturday morning                                |      |      |     |         |                                            |
| King’s Cross – Hitchin                                                                                     | E    | 3    | 3   | 3       | 00:01 TWThF – 05:45 TWThF                  |
|                                                                                                            |      |      |     |         | All trains to be timed over the Slow lines |
|                                                                                                            |      |      |     |         | with [3] approaching Holloway in the Up    |
|                                                                                                            |      |      |     |         | and Hitchin in the Down.                   |
| Hitchin to Peterborough                                                                                    | E    | 7    | 7   | 7       | 2300 FSX to 0600 MSX                       |
|                                                                                                            |      | 3    | 3   | 3       | Down Fast approaching Huntingdon           |
|                                                                                                            |      | 10*  | 10* | 10*     | Down Main approaching Fletton              |
|                                                                                                            |      | 3*   | 3*  | 3*      | Up Fast approaching Hitchin                |
|                                                                                                            |      |      |     |         | Up Slow approaching Hitchin                |
|                                                                                                            |      |      |     |         | *trains crossing at Cadwell to have [3]    |
|                                                                                                            |      |      |     |         | approaching that location only             |
| Peterborough – Stoke                                                                                       | E    | 2    | 2   | 2       | 2300 SX to 0530 MX. All trains timed Slow  |
|                                                                                                            |      | 2    | 2   | 2       | lines                                      |
|                                                                                                            |      |      |     |         | Down Slow approaching Stoke Junction       |
|                                                                                                            |      |      |     |         | Up Slow after Tallington Junction          |
| Stoke - Grantham                                                                                           | E    | 20   | 20  | 20      | (B)                                        |
| Grantham - Newark                                                                                          | E    | 20   | 20  | 20      | (B)                                        |
| Newark - Loversall Carr Junction                                                                           | E    | 20   | 20  | 20      | (B)                                        |
| Loversall Carr Junction –                                                                                  | E    | 5#   | 5#  | 5#      | 2250 SX – 0505 MX                          |
| Doncaster                                                                                                  |      |      |     |         |                                            |
| (A) Only one allowance per train between King’s Cross and Hitchin                                          |      |      |     |         |                                            |
| (B) Only one allowance per train between Stoke Jn – Loversall Carr Jn. To commence on the Down after the   |      |      |     |         |                                            |
| passage of 1D36 King’s Cross – Leeds and finish before the passage of 1Y00 York to King’s Cross.  No other |      |      |     |         |                                            |
| train should be timed to pass these services within SLW times.                                             |      |      |     |         |                                            |
| #Trains timed FL throughout only. Not applicable to trains starting or terminating in Doncaster Yards      |      |      |     |         |                                            |
