|                                              |      |       |    |    |                                             |
|:---------------------------------------------|:-----|:------|:---|:---|:--------------------------------------------|
| MD410 COVENTRY NORTH JN TO NUNEATON SOUTH JN |      |       |    |    |                                             |
| Timing Section                               | Type | FL/ML | SL | GL | Remarks                                     |
| Down – SX Daytime                            |      |       |    |    |                                             |
| Approaching Chilvers Coton Jn                | E    | 1     |    |    |                                             |
| Up – SX Daytime                              |      |       |    |    |                                             |
| Approaching Coventry                         | E    | 1     |    |    |                                             |
| MD415 HATTON STATION TO STRATFORD–UPON–AVON  |      |       |    |    |                                             |
| Timing Section                               | Type | FL/ML | SL | GL | Remarks                                     |
| Down – SX Daytime                            |      |       |    |    |                                             |
| Approaching Stratford–upon–Avon              | E    | 1*    |    |    | * Does not apply to services from Hatton    |
| MD430 DROITWICH SPA TO STOURBRIDGE NORTH JN  |      |       |    |    |                                             |
| Timing Section                               | Type | FL/ML | SL | GL | Remarks                                     |
| Up – SX Daytime                              |      |       |    |    |                                             |
| Approaching Stourbridge Junction             | E    | 1*    |    |    | * Applies to trains terminating at          |
|                                              |      |       |    |    | Stourbridge Junction except those that      |
|                                              |      |       |    |    | have called at all stations from Birmingham |
|                                              |      |       |    |    | Snow Hill (inclusive)                       |
| Approaching Kidderminster                    | E    | 1     |    |    | Only applies to trains terminating at       |
|                                              |      |       |    |    | Kidderminster                               |
