|                                                            |         |         |      |                                              |
|:-----------------------------------------------------------|:--------|:--------|:-----|:---------------------------------------------|
| MD167 MITRE BRIDGE JN TO ACTON WELLS JN (SOUTH WEST LINES) |         |         |      |                                              |
| TIMING POINT                                               | DOWN    | UP      | CODE | NOTES                                        |
| Route Boundary: South                                      |         |         |      | 5 miles 65 chains                            |
| East/NW&C                                                  |         |         |      |                                              |
| Mitre Bridge Jn                                            | – SW    | UWL     |      | To/from Kensington Olympia – Refer to        |
|                                                            |         | DWL     |      | Sussex Timetable Planning Rules –            |
|                                                            |         |         |      | SO250                                        |
|                                                            |         |         |      | To/from Willesden High Level Jn – MD160      |
|                                                            |         |         |      | To/from Willesden South West Sidings via     |
|                                                            |         |         |      | SW                                           |
| Willesden West London Jn                                   | – FL SL | – FL SL |      | Timing point for all trains not using the SW |
|                                                            | DR UR   |         |      | lines.                                       |
|                                                            |         |         |      | To/from Wembley (Relief Lines) – MD166       |
|                                                            |         |         |      | To/from Camden Jn – MD101                    |
|                                                            |         |         |      | To/from Wembley Central – MD101              |
| Willesden South West Goods                                 | –       | –       |      | Timing point for trains using SW line from   |
| Lines                                                      |         |         |      | Mitre Bridge Jn in the Down direction or     |
|                                                            |         |         |      | from Willesden South West Sidings in the     |
|                                                            |         |         |      | Up direction. Track Code must be shown       |
|                                                            |         |         |      | TIPLOC WLSDSWG                               |
| Willesden South West Sidings                               | –       | – SW    |      | Track Code must be shown                     |
| Willesden Old Oak Sidings                                  |         | –       | F    |                                              |
| Route Boundary: NW&C/Anglia                                |         |         |      | 6 miles 76 chains                            |
| Acton Wells Jn                                             | –       | –       |      | To/from Acton Wells Jn – Refer to Anglia     |
|                                                            |         |         |      | Timetable Planning Rules - EA1310            |
| MD170 ACTON CANAL WHARF TO WILLESDEN JN                    |         |         |      |                                              |
| TIMING POINT                                               | DOWN    | UP      | CODE | NOTES                                        |
| Acton Canal Wharf                                          | –       | –       |      | To/from Acton Wells Jn – Refer to Anglia     |
|                                                            |         |         |      | Timetable Planning Rules – EA1360            |
| Route Boundary: Anglia/NW&C                                |         |         |      | 0 miles 11 chains                            |
| Willesden Jn                                               |         |         |      | For timing purposes this location is shown   |
|                                                            |         |         |      | as Willesden No.7                            |
| Willesden No.7                                             | FL DR   | –       |      |                                              |
|                                                            | UR      |         |      |                                              |
| MD175 BRACKMILLS TO NORTHAMPTON SOUTH JN                   |         |         |      |                                              |
| TIMING POINT                                               | DOWN    | UP      | CODE | NOTES                                        |
| Bridge Street LC (former site of)                          |         |         |      | End of Line                                  |
|                                                            |         |         |      | Line is out of use between Bridge Street (4  |
|                                                            |         |         |      | miles 55 chains) and Northampton South       |
|                                                            |         |         |      | Jn                                           |
| Bridge Street GF (former site of)                          |         |         |      |                                              |
| Bridge Street Jn (former site of)                          |         |         |      |                                              |
| Duston North Jn (former site of)                           |         |         |      |                                              |
| Northampton South Jn                                       |         |         |      | To/from Northampton – MD105                  |
