|                        |                                          |
|:-----------------------|:-----------------------------------------|
| Destination of Service | Inter-regional 2nd Character for Freight |
| Eastern Region         | E                                        |
| Anglia Region          | L                                        |
| London Midland Region  | M                                        |
| Southern Region        | O                                        |
| Scotland Region        | S                                        |
| Western Region         | V                                        |
