|                                                          |       |       |      |                                           |
|:---------------------------------------------------------|:------|:------|:-----|:------------------------------------------|
| SO290 NORTH KENT EAST JUNCTION TO DARTFORD JUNCTION (VIA |       |       |      |                                           |
| GREENWICH)                                               |       |       |      |                                           |
| TIMING POINT                                             | DOWN  | UP    | CODE | NOTES                                     |
| North Kent East Junction                                 | -     | UCS   |      | To/from Spa Road Junction - SO130         |
| Deptford                                                 | -     | -     | S    |                                           |
| Greenwich                                                | -     | -     |      |                                           |
| Maze Hill                                                | -     | -     | S    |                                           |
| Westcombe Park                                           | -     | -     | S    |                                           |
| Charlton Junction                                        |       |       |      | To/from Angerstein Junction - SO290A      |
| Charlton                                                 | -     | -     |      | Platform detail must be shown             |
| Woolwich Dockyard                                        | -     | -     | S    |                                           |
| Woolwich Arsenal                                         | -     | -     |      | Platform detail must be shown             |
| Plumstead                                                | -  DM | -     |      | Down trains commencing journey should     |
|                                                          |       |       |      | show line code                            |
| Plumstead Yard                                           | -     |       | F S  | TIPLOC PLMSYD                             |
| Plumstead Down Sidings                                   | -     | -     | S    | Timing point for trains to/from Sidings   |
| Abbey Wood                                               | -     | -     | S    | Platform detail must be shown             |
|                                                          |       |       |      | Timing point for platforms 1 & 2          |
| Abbey Wood (Crossrail                                    | -     | -     | S    | Timing point for platforms 3 & 4          |
| platforms)                                               |       |       |      | TIPLOC – ABWDXR to be used                |
| Abbey Wood Engineering Road                              | -     | -     | S    | TIPLOC – ABWDER to be used                |
| Alsike Road Junction                                     | -     | -     | X    | Timing point for trains to or from        |
|                                                          |       |       |      | Engineering Road                          |
| Belvedere                                                | -     | -     | S    |                                           |
| Erith                                                    | -     | -     | S    |                                           |
| Slade Green                                              | -  DM | -  UM |      | All trains commencing a journey should    |
|                                                          |       |       |      | show a line code                          |
|                                                          |       |       |      | Platform detail must be shown.            |
| Slade Green Junction                                     |       |       |      | To/from Perry Street Fork Junction -      |
|                                                          |       |       |      | SO300A                                    |
| Slade Green T&R.S.M.D.                                   | -     | -     | S    | Timing point for all trains to/from Depot |
|                                                          |       |       |      | TIPLOC – SLADEGD to be used               |
|                                                          |       |       |      | Controlled by a depot signaler            |
| Slade Green Depot London End                             | -     | -     | S    | Timing Point for trains to/from Depot via |
|                                                          |       |       |      | Slade Green end of Depot                  |
|                                                          |       |       |      | TIPLOC – SLADGD to be used                |
| Slade Green Depot Country End                            | -     | -     |      | Timing point for trains to/from Depot via |
| Exit                                                     |       |       |      | Crayford Spur ‘A’ Junction and to/from    |
|                                                          |       |       |      | Crayford Creek Junction                   |
|                                                          |       |       |      | TIPLOC - SLADGEX to be used               |
| Slade Green Up Carriage Sidings                          | -     | -     |      | TIPLOC – SLADGUS to be used               |
| Crayford Creek Junction                                  | -     | -     |      |                                           |
| Crayford Spur ‘A’ Junction                               | -     | -     |      | To/from Crayford Spur – SO310B            |
| Dartford Junction                                        | DML   | -     |      | To/from Crayford Spur ‘B’ Junction -      |
|                                                          | RVL   |       |      | SO310                                     |
