|                                                                |        |        |      |                                         |
|:---------------------------------------------------------------|:-------|:-------|:-----|:----------------------------------------|
| LN618 HOLGATE JUNCTION TO SKELTON JUNCTION                     |        |        |      |                                         |
| TIMING POINT                                                   | DOWN   | UP     | CODE | NOTES                                   |
| Holgate Junction                                               |        |        |      | To/from Colton North Jn – LN600         |
| York Yard South Junction                                       | –      | LSL  – |      | Trains to Holgate Sidings/Loop to be –  |
|                                                                |        |        |      | (blank line).                           |
|                                                                |        |        |      | Trains to Colton Junction/ Colton North |
|                                                                |        |        |      | Junction must be LSL.                   |
| York Yard South                                                | –      | –      | S    |                                         |
| York GR Shed                                                   | –      | –      | S    |                                         |
| York NRM Annexe (Warehouse                                     | –      | –      | S    |                                         |
| Yard)                                                          |        |        |      |                                         |
| York Engineers’ Yard                                           | –      | –      | S    |                                         |
| York Yard North                                                | –      | –      | S    |                                         |
| Skelton Junction                                               | FL  SL | SL     |      | To/from Skelton Bridge Jn – LN600       |
|                                                                |        |        |      | To/from Poppleton – LN838               |
| LN620 KING EDWARD BRIDGE EAST JUNCTION TO KING EDWARD BRIDGE   |        |        |      |                                         |
| NORTH JUNCTION                                                 |        |        |      |                                         |
| TIMING POINT                                                   | DOWN   | UP     | CODE | NOTES                                   |
| King Edward Bridge East                                        | –      | –      |      | To/from Greensfield Jn – LN676          |
| Junction                                                       |        |        |      |                                         |
| King Edward Bridge North                                       | USL    | –      |      | To/from Newcastle – LN600               |
| Junction                                                       |        |        |      |                                         |
| LN622 FORTH BRANCH                                             |        |        |      |                                         |
| TIMING POINT                                                   | DOWN   | UP     | CODE | NOTES                                   |
| Newcastle West Junction                                        |        |        |      | To/from Newcastle – LN600               |
| Forth Banks                                                    |        | –      |      |                                         |
| LN624 NORTHALLERTON CASTLE HILLS JUNCTION TO CASTLE HILLS WEST |        |        |      |                                         |
| GF                                                             |        |        |      |                                         |
| TIMING POINT                                                   | DOWN   | UP     | CODE | NOTES                                   |
| Castle Hills Junction                                          |        |        |      | To/from Northallerton – LN600           |
| Castle Hills Loop                                              | –      | –      | S    |                                         |
| Castle Hills West GF                                           |        |        |      | To/from Wensleydale Railway             |
| LN626 NORTHALLERTON HIGH JUNCTION TO NORTHALLERTON EAST        |        |        |      |                                         |
| JUNCTION                                                       |        |        |      |                                         |
| TIMING POINT                                                   | DOWN   | UP     | CODE | NOTES                                   |
| Northallerton High Junction                                    |        |        |      | To/from Thirsk – LN600                  |
| Northallerton Signal Y478                                      |        | –      | S    |                                         |
| Northallerton East Jn                                          | –      | –      |      | To/from Yarm/Eaglescliffe LN627         |
