|                                                                                          |                     |             |       |
|:-----------------------------------------------------------------------------------------|:--------------------|:------------|:------|
| Stapleton Road                                                                           |                     |             |       |
| Adjustments to Sectional Running Times (allowance to be shown approaching this location) |                     |             |       |
| Movement                                                                                 | Reason              | Timing Load | Value |
| From North Somerset Junction to Stapleton                                                | Slow speed junction | HST         | + {1} |
| Road Pass to Stop                                                                        |                     | 22x         |       |
| Dwell Time                                                                               |                     |             |       |
| 15x / 16x / GWR Short Form HST (HSTGW4) /                                                | 1                   |             |       |
| 80x                                                                                      |                     |             |       |
