|                                                   |      |     |      |                                                 |
|:--------------------------------------------------|:-----|:----|:-----|:------------------------------------------------|
| SO310 HITHER GREEN TO MAIDSTONE WEST (VIA SIDCUP) |      |     |      |                                                 |
| TIMING POINT                                      | DOWN | UP  | CODE | NOTES                                           |
|                                                   | DML  |     |      |                                                 |
|                                                   | RVL  |     |      |                                                 |
| Dartford                                          | -    | UML |      | Platform detail must be shown                   |
|                                                   |      | DML |      |                                                 |
|                                                   |      | RVL |      |                                                 |
| Dartford Up Sidings                               | -    | -   | S    | Timing point for trains to and from Up Sidings. |
|                                                   |      |     |      | Siding numbers to be shown                      |
| Dartford Down Siding                              | -    | -   | S    | Timing point for trains to and from Down Siding |
| Stone Crossing                                    | -    | -   | S    |                                                 |
| Greenhithe                                        | -    | -   | S    |                                                 |
| Swanscombe                                        | -    | -   | S    |                                                 |
| Northfleet Junction                               | -    | -   | F S  | Timing point for trains to and from Northfleet  |
|                                                   | UM   |     | X    | Tarmac and for Down trains crossing over to up  |
|                                                   |      |     |      | line.                                           |
|                                                   |      |     |      | TIPLOC NRTHFTJ                                  |
| Northfleet Tarmac                                 |      | -   | F S  | TIPLOC NRTHDBC                                  |
|                                                   |      |     |      | Access controlled by FOC shunter                |
| Northfleet                                        | -    | -   | S    | Platform detail must be shown                   |
| Springhead Road Junction                          | -    | -   |      | To/from Ebbsfleet International – SO450         |
| Gravesend                                         | -    | -   |      | Platform detail must be shown.                  |
| Signal NK1611/NK443                               | -    | -   | F S  | For freight moves between Grain Branch and      |
|                                                   |      |     |      | Hoo Yards                                       |
|                                                   |      |     |      | TIPLOC HOOJ611 is used for both signals         |
| Hoo Junction                                      | -    | -   |      | To/from Grain - SO320 See also Section 5.3      |
| Hoo Down Yard                                     | -    |     | F S  | TIPLOC HOOJDYD                                  |
| Hoo Up Yard                                       |      |     | F S  | Departures in Up direction to use TIPLOC –      |
|                                                   |      |     |      | HOOJ512                                         |
|                                                   |      |     |      | Departures in Down direction to use TIPLOC –    |
|                                                   |      |     |      | HOOJ511                                         |
|                                                   |      |     |      | See also Section 5.3                            |
|                                                   |      |     |      | Access controlled by FOC shunter                |
| Higham                                            | -    | -   | S F  | Timing point for all up freight trains crossing |
|                                                   |      |     |      | into the Up Yard at Hoo Junction. See also      |
|                                                   |      |     |      | section 5.3                                     |
| Strood                                            | -    | -   |      | Platform detail must be shown.                  |
| Strood Signal NK1630                              | -    | -   |      | Timing point for trains reversing at Strood     |
| Cuxton                                            | -    | -   |      |                                                 |
| Rugby Sidings                                     | -    | -   | F S  | TIPLOC HALGDBC (DBC)                            |
|                                                   |      |     |      | TIPLOC HALGGBR (GBRf)                           |
|                                                   |      |     |      | TIPLOC HALGFHH (FHH)                            |
|                                                   |      |     |      | TIPLOC HALGCLR (Colas)                          |
| Halling Groundframe                               | -    |     | F S  | Use TIPLOC HALGGF                               |
|                                                   |      |     |      | Timing point for trains accessing the sidings   |
| Halling                                           | -    | -   | S    |                                                 |
| Snodland                                          | -    | -   | S    |                                                 |
| New Hythe                                         | -    | -   | S    |                                                 |
| Brookgate Sidings                                 | -    | -   | F S  |                                                 |
| Aylesford                                         | -    | -   |      |                                                 |
| Allington Groundframe                             | -    | -   | F S  | Use TIPLOC ALLGREV                              |
|                                                   |      |     |      | Timing point for trains accessing the sidings   |
