|                                                          |      |     |    |                                              |                                                  |
|:---------------------------------------------------------|:-----|:----|:---|:---------------------------------------------|:-------------------------------------------------|
| LN110 CANONBURY WEST JUNCTION TO FINSBURY PARK JUNCTION  |      |     |    |                                              |                                                  |
| Timing Section                                           | Type | LH  | MU | Freight                                      | Remarks                                          |
| Junction                                                 |      |     |    |                                              |                                                  |
| LN120 WOOD GREEN NORTH JUNCTION TO LANGLEY JUNCTION (VIA |      |     |    |                                              |                                                  |
| HERTFORD)                                                |      |     |    |                                              |                                                  |
| Timing Section                                           | Type | LH  | MU | Freight                                      | Remarks                                          |
|                                                          |      | HST |    |                                              |                                                  |
|                                                          |      | 80x |    |                                              |                                                  |
| Down                                                     |      |     |    |                                              |                                                  |
| Approach Langley Junction                                | P    | 1   | 1* |                                              | *Does not apply to services terminating at       |
|                                                          |      |     |    |                                              | Stevenage                                        |
|                                                          | E    |     | 1# | 1                                            | #Applies only to services terminating at         |
|                                                          |      |     |    |                                              | Stevenage                                        |
| Approach Hertford North                                  | E    |     | 1  |                                              | Applies only to services terminating at Hertford |
|                                                          |      |     |    |                                              | North                                            |
| Approach Gordon Hill                                     | E    |     | 1  |                                              | Applies only to services terminating at Gordon   |
|                                                          |      |     |    |                                              | Hill                                             |
| Up                                                       |      |     |    |                                              |                                                  |
| Approach Alexandra Palace                                | P    | 1   | 1* |                                              | *Allowance for MU only applies to trains         |
|                                                          |      |     |    |                                              | originating from North of Stevenage              |
| E                                                        |      | 1*  | 1  | *Applies only to services terminating at     |                                                  |
|                                                          |      |     |    | Alexandra Palace and ECS services to Hornsey |                                                  |
|                                                          |      |     |    | EMUD (not applicable to reversals from Bowes |                                                  |
|                                                          |      |     |    | Park/Bowes Park RRL)                         |                                                  |
| LN125 HITCHIN CAMBRIDGE JUNCTION TO ROYSTON (INCLUSIVE)  |      |     |    |                                              |                                                  |
| Timing Section                                           | Type | LH  | MU | Freight                                      | Remarks                                          |
| Down                                                     |      |     |    |                                              |                                                  |
| Approach                                                 | E    | 1   | 1  | 1                                            | Terminating Trains Only                          |
| Letchworth/Baldock/Royston                               |      |     |    |                                              |                                                  |
