|                                                                                                                     |                                                                               |                            |                             |              |                      |
|:--------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------|:---------------------------|:----------------------------|:-------------|:---------------------|
| Exeter St Davids                                                                                                    |                                                                               |                            |                             |              |                      |
|                                                                                                                     |                                                                               |                            | platforms 1, 3 or 4.        |              |                      |
| Shunt move from E679                                                                                                | Conflicting shunt move to                                                     | 11⁄2                       |                             |              |                      |
| Signal arrives Exeter St                                                                                            | Exeter St Davids departs E35                                                  |                            |                             |              |                      |
| Davids                                                                                                              | signal                                                                        |                            |                             |              |                      |
| Arrive Exeter TMD from                                                                                              | Conflicting shunt move to                                                     | 1                          |                             |              |                      |
| E679 signal                                                                                                         | Exeter St Davids departs E35                                                  |                            |                             |              |                      |
|                                                                                                                     | signal                                                                        |                            |                             |              |                      |
| Depart/pass Exeter St                                                                                               | Shunt move to E677 signal                                                     | 21⁄2                       | It is not possible to shunt |              |                      |
| Davids platform 5 or 6 or                                                                                           | departs Exeter St Davids                                                      |                            | to/from E677 signal while   |              |                      |
| Exeter TMD to Dawlish                                                                                               | platform 5 or 6, or Exeter TMD                                                |                            | another train stands at, or |              |                      |
| Warren or E679 signal                                                                                               |                                                                               |                            | is routed to, E35 signal.   |              |                      |
| Arrive Exeter St Davids                                                                                             | Conflicting departure from                                                    | 2                          |                             |              |                      |
| from Dawlish Warren                                                                                                 | Exeter TMD                                                                    |                            |                             |              |                      |
| Arrive Exeter TMD                                                                                                   | Conflicting departure from                                                    | 2                          |                             |              |                      |
|                                                                                                                     | Exeter St Davids to Dawlish                                                   |                            |                             |              |                      |
|                                                                                                                     | Warren                                                                        |                            |                             |              |                      |
| Minimum interval between arrivals on Exeter TMD                                                                     | 15                                                                            | A reduced interval may be  |                             |              |                      |
|                                                                                                                     |                                                                               | planned by prior agreement |                             |              |                      |
|                                                                                                                     |                                                                               | with GWR                   |                             |              |                      |
| Minimum interval between departures from Exeter TMD                                                                 | 15                                                                            | A reduced interval may be  |                             |              |                      |
|                                                                                                                     |                                                                               | planned by prior agreement |                             |              |                      |
|                                                                                                                     |                                                                               | with GWR                   |                             |              |                      |
| Platform Re-occupation                                                                                              | 4 Where trains are using the same platform in the OPPOSITE direction, the     |                            |                             |              |                      |
|                                                                                                                     | platform re-occupation time will also be 4 minutes with a minimum of 6        |                            |                             |              |                      |
|                                                                                                                     | minutes at Platform 1 between a departure to and arrival from Exeter Central. |                            |                             |              |                      |
|                                                                                                                     | 3 Platform 5 Up direction, same direction moves                               |                            |                             |              |                      |
|                                                                                                                     | 3 Platform 4 Down direction, same direction moves                             |                            |                             |              |                      |
| Planning Note                                                                                                       |                                                                               |                            |                             |              |                      |
| Permissive arrivals from Exeter Central are prohibited. Trains must not be scheduled to depart Exeter Central into  |                                                                               |                            |                             |              |                      |
| Exeter St Davids platforms 1 or 3 until that platform is vacant and the route reset. Pathing should not be added    |                                                                               |                            |                             |              |                      |
| from Exeter Central to Exeter St Davids. It is permitted to shunt into an occupied platform from E335 Signal on the |                                                                               |                            |                             |              |                      |
| Down Waterloo, however please note that there is no shunt route from Exeter Central to E335 due the severe          |                                                                               |                            |                             |              |                      |
| gradient and therefore such moves can only originate from Exeter St Davids.                                         |                                                                               |                            |                             |              |                      |
|                                                                                                                     |                                                                               |                            |                             |              |                      |
| See Overlap Restrictions for further details of margins for an arrival from Exeter Central into Platform 1.         |                                                                               |                            |                             |              |                      |
| Prior to submitting a bid, Train Operators are requested to discuss with their Network Rail Business Manager any    |                                                                               |                            |                             |              |                      |
| service (i) with a proposed platform occupation time of longer than 15 minutes beyond the specified minimum         |                                                                               |                            |                             |              |                      |
| turnround allowance time and/or (ii) which requires attaching and/or detaching of locomotive(s).                    |                                                                               |                            |                             |              |                      |
| Turnround allowances                                                                                                |                                                                               |                            |                             |              |                      |
|                                                                                                                     | 22X                                                                           | DMU                        | GWR                         | Class 80X (5 | Class 80X (9/10 Car) |
|                                                                                                                     |                                                                               |                            | Short                       | car)         |                      |
|                                                                                                                     |                                                                               |                            | Form                        |              |                      |
|                                                                                                                     |                                                                               |                            | HST                         |              |                      |
|                                                                                                                     |                                                                               |                            | (HSTG                       |              |                      |
|                                                                                                                     |                                                                               |                            | W4)                         |              |                      |
| From Paddington                                                                                                     |                                                                               |                            |                             | 15           | 20                   |
| North of Gloucester                                                                                                 | 20                                                                            |                            |                             |              |                      |
| Cardiff/Bristol/Gloucester                                                                                          |                                                                               | 15                         | 15                          |              |                      |
| Barnstaple/Paignton/Exmouth                                                                                         |                                                                               | 5                          | 6                           |              |                      |
| Exeter TMD                                                                                                          |                                                                               | 10                         | 10                          |              |                      |
