|                                                           |      |      |       |
|:----------------------------------------------------------|:-----|:-----|:------|
| LN3635 ALLINGTON WEST JUNCTION (EXCLUSIVE) TO NETHERFIELD |      |      |       |
| JUNCTION                                                  |      |      |       |
| TIMING POINT                                              | DOWN | UP   | NOTES |
| Allington West Jn to Bottesford                           | AB+2 | AB+2 |       |
| West Jn                                                   |      |      |       |
| Bottesford West Jn to Bingham                             | AB+2 | AB+2 |       |
| Bingham to Netherfield Jn                                 | 4    | 61⁄2 |       |
