|                                                        |                   |              |                                                |
|:-------------------------------------------------------|:------------------|:-------------|:-----------------------------------------------|
| SW105 CLAPHAM JUNCTION TO WEYMOUTH                     |                   |              |                                                |
| TIMING POINT                                           | DOWN              | UP           | NOTES                                          |
| Christchurch – Pokesdown                               | 4 – Non-          | 4 – Non-     |                                                |
|                                                        | stopping          | stopping     |                                                |
|                                                        | 41⁄2 -            | 41⁄2 -       |                                                |
|                                                        | Stopping          | Stopping     |                                                |
| Pokesdown – Branksome                                  | 3 – Non-          | 3 – Non-     |                                                |
|                                                        | stopping          | stopping     |                                                |
|                                                        | 31⁄2 -            | 31⁄2 -       |                                                |
|                                                        | Stopping          | Stopping     |                                                |
| Branksome – Poole                                      | 4 – Non-          | 4 – Non-     |                                                |
|                                                        | stopping          | stopping     |                                                |
|                                                        | 41⁄2 -            | 41⁄2 -       |                                                |
|                                                        | Stopping          | Stopping     |                                                |
| Poole - Hamworthy (excl.)                              | 4                 |              |                                                |
| Hamworthy (inc.) to Moreton                            | 4 – Non-          |              | Down arrivals at Moreton to be 5 minutes apart |
|                                                        | stopping          |              |                                                |
|                                                        | 5 - Stopping      |              |                                                |
| Moreton – Poole                                        |                   | 4 – Non-     |                                                |
|                                                        |                   | stopping     |                                                |
|                                                        |                   | 5 -          |                                                |
|                                                        |                   | Stopping     |                                                |
| Moreton – Dorchester South                             | AB+1              | AB+1         | SINGLE LINE. TCB timed as AB.                  |
| Dorchester South – Weymouth                            | 5 – Non-          | 5 – Non-     |                                                |
|                                                        | stopping          | stopping     |                                                |
|                                                        | 6 –               | 8 –          |                                                |
|                                                        | Stopping          | Stopping     |                                                |
| SW105A MILLBROOK DOCK TO SOUTHAMPTON WESTERN DOCKS     |                   |              |                                                |
| TIMING POINT                                           | DOWN              | UP           | NOTES                                          |
| Millbrook Dock Gate –                                  |                   |              | Movements accepted by Shunter                  |
| Southampton Western Docks                              |                   |              |                                                |
| SW105B WORGRET JUNCTION TO SWANAGE RAILWAY NR BOUNDARY |                   |              |                                                |
| TIMING POINT                                           | DOWN              | UP           | NOTES                                          |
| Worgret Junction – Swanage                             | One train working | Single line. |                                                |
| Railway NR Boundary                                    |                   |              |                                                |
| SW105C WEYMOUTH JUNCTION TO WEYMOUTH SIGNAL DR194      |                   |              |                                                |
| TIMING POINT                                           | DOWN              | UP           | NOTES                                          |
| Weymouth Junction – Weymouth                           | One train working | Single line. |                                                |
| Signal DR194                                           |                   |              |                                                |
