|                                                            |        |             |                                                    |
|:-----------------------------------------------------------|:-------|:------------|:---------------------------------------------------|
| SC099 WHIFFLET NORTH JUNCTION TO RUTHERGLEN EAST JUNCTION  |        |             |                                                    |
| TIMING POINT                                               | DOWN   | UP          | NOTES                                              |
| Whifflet North Junction – Langloan                         | 3      | 4           | # Following a freight                              |
| Jn                                                         | 4 #    | 51⁄2†       | † Following a freight                              |
| Langloan Jn - Carmyle                                      | 4      | 41⁄2        | # Following a freight                              |
|                                                            | 41⁄2 # | 61⁄2 †      | † Following a freight                              |
| Carmyle – Rutherglen East                                  | 3      | 4           | # Following a freight                              |
| Junction                                                   | 31⁄2 # | 5†          | † Following a freight                              |
| SC103 GARNQUEEN NORTH JUNCTION TO COWLAIRS WEST JUNCTION   |        |             |                                                    |
| TIMING POINT                                               | DOWN   | UP          | NOTES                                              |
| Garnqueen North Junction –                                 | 3      | 3           |                                                    |
| Gartcosh Junction                                          |        |             |                                                    |
| Gartcosh Junction – Springburn                             | 5      | 5           | Following non-stop train                           |
|                                                            |        | 7           | Following train stopping at Robroyston, Stepps or  |
|                                                            |        |             | Gartcosh                                           |
| Springburn – Cowlairs West                                 | 5      | 5           |                                                    |
| Junction                                                   |        |             |                                                    |
| SC106 SIGHTHILL WEST JUNCTION TO COWLAIRS SOUTH JUNCTION   |        |             |                                                    |
| TIMING POINT                                               | DOWN   | UP          | NOTES                                              |
| Springburn – Cowlairs South                                | AB+1   | Single Line |                                                    |
| Junction                                                   |        |             |                                                    |
| SC107 EDINBURGH TO GLASGOW QUEEN STREET (VIA FALKIRK HIGH) |        |             |                                                    |
| TIMING POINT                                               | DOWN   | UP          | NOTES                                              |
| Edinburgh – Haymarket West                                 | 3      | 3           |                                                    |
| Junction                                                   |        |             |                                                    |
| Haymarket West Junction –                                  | 3      | 3           | See margins as reduced headway is possible in this |
| Newbridge Junction                                         |        |             | section                                            |
| Newbridge Junction-Polmont                                 | 3      | 3           | Following Passenger                                |
|                                                            | 4      | 4           | Following Freight                                  |
| Polmont – Greenhill Upper                                  | 4*     | 4*          | *Can be reduced to 3 minutes if following a        |
| Junction                                                   |        |             | passenger/ECS that does not stop at Falkirk High.  |
| Greenhill Upper Junction –                                 | 3      | 3           |                                                    |
| Glasgow Queen Street                                       |        |             |                                                    |
| SC109 POLMONT TO CARMUIRS WEST JUNCTION                    |        |             |                                                    |
| TIMING POINT                                               | DOWN   | UP          | NOTES                                              |
| Polmont – Carmuirs West Junction                           | 4      | 4           |                                                    |
