|                                                                             |      |      |    |         |                                         |
|:----------------------------------------------------------------------------|:-----|:-----|:---|:--------|:----------------------------------------|
| LN784 HIGH MARNHAM TO SHIREBROOK EAST JUNCTION                              |      |      |    |         |                                         |
| Timing Section                                                              | Type | LH   | MU | Cl 6, 7 | Remarks                                 |
|                                                                             |      | HST  | LL | & 8     |                                         |
|                                                                             |      | EPU  |    |         |                                         |
|                                                                             |      | Cl 4 |    |         |                                         |
|                                                                             |      | 22X  |    |         |                                         |
| Additional Engineering Allowance                                            |      |      |    |         |                                         |
| Down and Up – Weekdays                                                      |      |      |    |         |                                         |
| Boughton Junction – Shirebrook                                              | E    | 2    | 2  | 2       | 2200 SX – 0600 MX. Single Line Working. |
| Junctions                                                                   |      |      |    |         | All trains to be timed over same line.  |
| LN854 HALL ROYD JUNCTION TO COLTON JUNCTION                                 |      |      |    |         |                                         |
| Down and Up – Monday night/Tuesday morning to Friday night/Saturday morning |      |      |    |         |                                         |
| Timing Section                                                              | Type | LH   | MU | Cl 6, 7 | Remarks                                 |
|                                                                             |      | HST  | LL | & 8     |                                         |
|                                                                             |      | EPU  |    |         |                                         |
|                                                                             |      | Cl 4 |    |         |                                         |
|                                                                             |      | 22X  |    |         |                                         |
| Church Fenton – Colton Junction                                             | E    | 3    | 3  | 3       | 2300 SX – 0600 MX. To be coordinated    |
|                                                                             |      |      |    |         | with Colton Jn – York. Only one         |
|                                                                             |      |      |    |         | allowance between Church Fenton and     |
|                                                                             |      |      |    |         | York                                    |
| Horbury Junction – Wakefield                                                | E    | 3    | 3  | 3       | 2200 SX – 0600 MX                       |
| Kirkgate                                                                    |      |      |    |         |                                         |
