|                        |                                       |                         |
|:-----------------------|:--------------------------------------|:------------------------|
| 45                     |                                       | TR70                    |
| Max speed of the train | Indicates whether the timings         | Timing reference number |
|                        | incorporate RT3973 speed restrictions |                         |
