|                                                                                                                 |                                                                                                                    |              |                 |        |
|:----------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------|:-------------|:----------------|:-------|
|                                                                                                                 | LN706 WEST SLEEKBURN JUNCTION TO NORTH BLYTH                                                                       |              |                 |        |
|                                                                                                                 | ROUTE SECTION                                                                                                      | SX           | SO              | SUN    |
|                                                                                                                 | West Sleekburn Junction to                                                                                         | 0530 – 2200* | 0530 – 2200*    | Closed |
|                                                                                                                 | North Blyth                                                                                                        |              |                 |        |
|                                                                                                                 | *Extended opening hours listed below are agreed for the purpose of operating specific GB Railfreight Ltd services. |              |                 |        |
|                                                                                                                 | These are subject to Network Rail receiving funding on an ongoing basis as agreed between GB Railfreight Ltd       |              |                 |        |
|                                                                                                                 | and Network Rail.                                                                                                  |              |                 |        |
|                                                                                                                 | West Sleekburn to Blyth closes at 22:00 vice 21:00 SX                                                              |              |                 |        |
|                                                                                                                 | West Sleekburn to Blyth opens at 05:30 vice 09:00 AND closes at 22:00 vice 15:30 SO                                |              |                 |        |
|                                                                                                                 | LN708 MARCHEY’S HOUSE TO WINNING JUNCTION                                                                          |              |                 |        |
|                                                                                                                 | ROUTE SECTION                                                                                                      | SX           | SO              | SUN    |
|                                                                                                                 | Marchey’s House to                                                                                                 | 0530 – 2200* | 0530 – 2200*    | Closed |
|                                                                                                                 | Winning Junction                                                                                                   |              |                 |        |
|                                                                                                                 | *Extended opening hours listed below are agreed for the purpose of operating specific GB Railfreight Ltd services. |              |                 |        |
|                                                                                                                 | These are subject to Network Rail receiving funding on an ongoing basis as agreed between GB Railfreight Ltd       |              |                 |        |
|                                                                                                                 | and Network Rail.                                                                                                  |              |                 |        |
|                                                                                                                 | Marchey’s House to Winning closes at 22:00 vice 21:00 SX                                                           |              |                 |        |
|                                                                                                                 | Marchey’s House to Winning opens at 05:30 vice 09:00 AND closes at 22:00 vice 15:30 SO                             |              |                 |        |
| LN736 CLEETHORPES TO NUNNERY MAIN LINE JUNCTION VIA RETFORD                                                     |                                                                                                                    |              |                 |        |
| ROUTE SECTION                                                                                                   | SX                                                                                                                 | SO           | SUN             |        |
| Habrough to Grimsby (excl)                                                                                      | 0450 – 0002                                                                                                        | 0450 – 0002  | 0930 – 0045     |        |
| Wrawby Junction (excl) to                                                                                       | 0622 – 1422 (Mon –                                                                                                 | 0000 - 2222  | Closed          |        |
| Gainsborough Central (excl)                                                                                     | Fri)                                                                                                               |              |                 |        |
|                                                                                                                 | 2222 – 2359 (Mon –                                                                                                 |              |                 |        |
|                                                                                                                 | Fri)                                                                                                               |              |                 |        |
|                                                                                                                 | 0000 – 0622 (Tue – Fri)                                                                                            |              |                 |        |
| Gainsborough Central to                                                                                         | 0600 – 2359 (Mon –                                                                                                 | 0000 – 2222  | Closed          |        |
| Gainsborough Trent East Jn (excl)                                                                               | Fri)                                                                                                               |              |                 |        |
| Gainsborough Trent East Junction                                                                                | 0540 – 2359                                                                                                        | 0000 – 2320  | 09:25* - 23:15* |        |
| to West Burton East Jn (excl)                                                                                   |                                                                                                                    |              |                 |        |
| West Burton to Shireoaks (incl)                                                                                 | Continuous                                                                                                         | Continuous   | Continuous      |        |
| Shireoaks (excl) to Woodburn                                                                                    | Continuous                                                                                                         | 0500 – 2359  | 08:30* – 23:50* |        |
| Junction (excl)                                                                                                 |                                                                                                                    |              |                 |        |
| Woodburn Junction to Nunnery                                                                                    | Continuous                                                                                                         | 0000 – 2400  | 08:30* – 24:00  |        |
| ML Junction                                                                                                     |                                                                                                                    |              |                 |        |
| *Extended opening hours listed below are agreed for the purpose of operating specific Northern Trains services. |                                                                                                                    |              |                 |        |
| These are subject to Network Rail receiving funding on an ongoing basis as agreed between Northern Trains and   |                                                                                                                    |              |                 |        |
| Network Rail.                                                                                                   |                                                                                                                    |              |                 |        |
|                                                                                                                 |                                                                                                                    |              |                 |        |
| Gainsborough Trent Junction opens at 09:25 vice 13:40 on Sundays.                                               |                                                                                                                    |              |                 |        |
| Shireoaks to Woodburn Junction and Woodburn Junction to Nunnery Main Line opens at 08:30 vice 13:50 on          |                                                                                                                    |              |                 |        |
| Sundays.                                                                                                        |                                                                                                                    |              |                 |        |
| Gainsborough Trent Junction closes at 23:15 vice 23:00 on Sundays.                                              |                                                                                                                    |              |                 |        |
| Shireoaks to Woodburn Junction closes at 23:50 vice 23:00 Sundays.                                              |                                                                                                                    |              |                 |        |
