|                                                                                                              |                                                                              |             |                    |                      |
|:-------------------------------------------------------------------------------------------------------------|:-----------------------------------------------------------------------------|:------------|:-------------------|:---------------------|
|                                                                                                              | Oxford                                                                       |             |                    |                      |
|                                                                                                              |                                                                              | DMU/769     | Class 80X (5 car)  | Class 80X (9/10 Car) |
|                                                                                                              | From Paddington (Turnround                                                   | 10          | 10^                | 15^                  |
|                                                                                                              | allowances in Platform)                                                      |             |                    |                      |
|                                                                                                              | From Banbury (Turnround allowances                                           | 5#          |                    |                      |
|                                                                                                              | in Platform/ Bay)                                                            |             |                    |                      |
|                                                                                                              | From Reading/Didcot (Turnround                                               | 5#          |                    |                      |
|                                                                                                              | allowances in Platform)                                                      |             |                    |                      |
|                                                                                                              | From Hereford/Worcester (Turnround                                           | 15          | 15                 |                      |
|                                                                                                              | allowances in Platform)                                                      |             |                    |                      |
|                                                                                                              | From Paddington/Reading/Didcot (with                                         | 15          | 15                 | 20                   |
|                                                                                                              | shunt movement)                                                              |             |                    |                      |
|                                                                                                              | From Hereford/Worcester (with shunt                                          | 20          |                    |                      |
|                                                                                                              | movement)                                                                    |             |                    |                      |
|                                                                                                              | From London Marylebone                                                       | 5           |                    |                      |
|                                                                                                              | # : 3 minutes acceptable for GWR services if not sequential in unit diagram. |             |                    |                      |
| Oxford North Junction                                                                                        |                                                                              |             |                    |                      |
| Adjustments to Sectional Running Times (allowance to be shown approaching this location unless               |                                                                              |             |                    |                      |
| otherwise stated)                                                                                            |                                                                              |             |                    |                      |
| Movement                                                                                                     | Reason                                                                       | Timing Load | Value              |                      |
| From Oxford Parkway not stopping at                                                                          | Acceleration from lower                                                      | All         | {1} Approaching    |                      |
| Oxford                                                                                                       | speed route                                                                  |             | next timing point  |                      |
| Down train on DML pass to Oxford                                                                             | Slow junction speed                                                          | All         | {1}                |                      |
| Parkway                                                                                                      |                                                                              |             |                    |                      |
| Train in Up direction crossing to DML                                                                        | Approach control                                                             | 22x         | {1}                |                      |
| Wolvercote Junction                                                                                          |                                                                              |             |                    |                      |
| Adjustments to Sectional Running Times                                                                       |                                                                              |             |                    |                      |
| Movement                                                                                                     | Reason                                                                       | Timing Load | Value              |                      |
| Pass to Charlbury                                                                                            | Slower junction speed                                                        | Freight     | {1⁄2}              |                      |
| Pass from Charlbury                                                                                          | Slower junction speed                                                        | All         | {1⁄2}% Approaching |                      |
|                                                                                                              |                                                                              |             | next timing point  |                      |
| % Except 165/6 & 80x as it is included in the SRT                                                            |                                                                              |             |                    |                      |
| Junction Margin                                                                                              |                                                                              |             |                    |                      |
| First Movement                                                                                               | Second Movement                                                              | Margin      |                    |                      |
| Pass to Charlbury                                                                                            | Depart to Heyford#                                                           | 1*          |                    |                      |
| Pass to Heyford                                                                                              | Depart to Heyford#                                                           | 4*          |                    |                      |
| Pass to Heyford                                                                                              | Depart to Charlbury                                                          | 1*          |                    |                      |
| * Increase by 1⁄2 if first train is Freight longer than 350m                                                 |                                                                              |             |                    |                      |
| # Based on second move departing OD2413 or OD2415 as this transit time is built into the SRT                 |                                                                              |             |                    |                      |
| Planning Note                                                                                                |                                                                              |             |                    |                      |
| Where possible, Down trains routed through Oxford station on the Down Oxford Main and planned to stand at    |                                                                              |             |                    |                      |
| Wolvercote Jn should be routed via the DML. A train from Oxford Platform 4 passing this train should then be |                                                                              |             |                    |                      |
| routed via the DRL to Wolvercote Jn.                                                                         |                                                                              |             |                    |                      |
