|                                                |             |             |                                               |
|:-----------------------------------------------|:------------|:------------|:----------------------------------------------|
| SW250 STAINES TO WINDSOR AND ETON RIVERSIDE    |             |             |                                               |
| TIMING POINT                                   | DOWN        | UP          | NOTES                                         |
| Staines – Wraysbury                            | AB+1*       |             | TCB plan as AB.                               |
|                                                |             |             | * Based on time previous train passes/departs |
|                                                |             |             | Wraysbury.                                    |
| Wraysbury – Datchet                            | AB+11⁄2*    |             | TCB plan as AB.                               |
|                                                |             |             | * Based on time previous train passes/departs |
|                                                |             |             | Datchet.                                      |
| Datchet – Windsor & Eton                       | AB+1        |             | TCB plan as AB.                               |
| Riverside                                      |             |             |                                               |
| Windsor & Eton Riverside –                     |             | AB+1        | TCB plan as AB.                               |
| Datchet                                        |             |             |                                               |
| Datchet - Sunnymeads                           |             | AB+3*       | TCB plan as AB.                               |
|                                                |             |             | * Second train can arrive/pass Datchet 3      |
|                                                |             |             | minutes after preceding train passes/departs  |
|                                                |             |             | Sunnymeads.                                   |
| Sunnymeads – Staines Signal                    |             | AB+11⁄2     | TCB plan as AB.                               |
| BEF2608                                        |             |             |                                               |
| Staines Signal BEF2608 - Staines               |             | 3 – Non-    |                                               |
|                                                |             | stopping    |                                               |
|                                                |             | 31⁄2 -      |                                               |
|                                                |             | Stopping    |                                               |
| SW255 VIRGINIA WATER TO WEYBRIDGE              |             |             |                                               |
| TIMING POINT                                   | DOWN        | UP          | NOTES                                         |
| Virginia Water – Chertsey                      | 4 – Non-    | 4 – Non-    |                                               |
|                                                | stopping    | stopping    |                                               |
|                                                | 41⁄2 -      | 41⁄2 -      |                                               |
|                                                | Stopping    | Stopping    |                                               |
| Chertsey – Addlestone Junction                 | 21⁄2 - Non- | 21⁄2 - Non- |                                               |
|                                                | stopping    | stopping    |                                               |
|                                                | 41⁄2 -      | 41⁄2 -      |                                               |
|                                                | Stopping    | Stopping    |                                               |
| Addlestone Junction – Weybridge                | 3 – Non-    | 3 – Non-    |                                               |
|                                                | stopping    | stopping    |                                               |
|                                                | 31⁄2 -      | 31⁄2 -      |                                               |
|                                                | Stopping    | Stopping    |                                               |
| SW255A ADDLESTONE JUNCTION TO BYFLEET JUNCTION |             |             |                                               |
| TIMING POINT                                   | DOWN        | UP          | NOTES                                         |
| Addlestone Junction – Byfleet                  | 3 – Non-    | 3 – Non-    |                                               |
| Junction                                       | stopping    | stopping    |                                               |
|                                                | 31⁄2 -      | 31⁄2 -      |                                               |
|                                                | Stopping    | Stopping    |                                               |
| SW260 ASCOT TO ASH VALE JUNCTION               |             |             |                                               |
| TIMING POINT                                   | DOWN        | UP          | NOTES                                         |
| Ascot – Bagshot                                | 51⁄2        | AB+1        | TCB plan as AB.                               |
