|                                 |         |       |      |                                            |
|:--------------------------------|:--------|:------|:-----|:-------------------------------------------|
| GW103 PADDINGTON TO UFFINGTON   |         |       |      |                                            |
| TIMING POINT                    | DOWN    | UP    | CODE | NOTES                                      |
|                                 |         |       |      | To/from Drayton Green Jn – GW176           |
| Hanwell Bridge Goods Loop       | RL GL   | RL    | S    |                                            |
| Southall East Junction          | ML RL   | ML RL | X    |                                            |
|                                 | GL      | GL    |      |                                            |
| Southall Depot                  | –       |       | S    |                                            |
| Southall                        | ML RL   | ML RL |      | Platform detail must be shown including    |
|                                 | GL –    | GL –  |      | SWL and UBL                                |
|                                 |         | DML*  |      | To from Brentford Goods – GW178            |
|                                 |         |       |      | *If running bi-directionally               |
| Southall Down Brentford Sidings | GL      | GL –  | S    |                                            |
| Southall West Junction          | ML RL   | ML RL | X    | * For down-direction services running bi-  |
|                                 | URL* GL |       |      | directionally via Up Relief                |
| Hayes Up Goods Loop             | GL      | GL    | S    |                                            |
| Hayes and Harlington Tarmac     | GL      | GL    | S    |                                            |
| Sidings                         |         |       |      |                                            |
| Hayes & Harlington              | ML RL   | ML RL | S X  | DML - Services running bi-directionally to |
|                                 | URL     | GL    |      | Southall East Junction only                |
|                                 |         | DML   |      | Platform detail must be shown              |
|                                 |         |       |      |                                            |
|                                 |         |       |      | Values which can be shown in the Platform  |
|                                 |         |       |      | Details field are:                         |
|                                 |         |       |      | BAY – Train uses Bay Platform              |
| Heathrow Airport Junction       | ML RL   | ML RL |      | To/from Heathrow Tunnel Jn – GW180         |
|                                 | URL     | DML   |      |                                            |
| Stockley Junction               | RL      | ML    | X    | Timing point for Up ML Trains.             |
|                                 |         |       |      | Timing point for all Crossing Moves.       |
| Dawley Up Goods Loop            |         | –     | S    |                                            |
| West Drayton ARC                |         | RL    | S    |                                            |
| West Drayton                    | ML RL   | ML RL | SX   | To/from Colnbrook – GW182                  |
|                                 | WDL     |       |      | WDL - Down trains to the Up Goods Loop     |
|                                 | –       |       |      | (limit of shunt) only                      |
|                                 |         |       |      | – Down trains to West Drayton              |
|                                 |         |       |      | TC/Colnbrook                               |
|                                 |         |       |      | Platform detail must be shown              |
| West Drayton TC                 |         | –     | S    |                                            |
| Up Iver Loop                    |         | RL    | S    | Trains booked to stand on the Up Goods     |
|                                 |         | UDG   |      | for pathing /operational reasons to be     |
|                                 |         |       |      | timed here. Signal T474 (use TIPLOC        |
|                                 |         |       |      | WDRYUGL)                                   |
| Iver                            | ML RL   | ML RL | SX   | Timing point for trains Up Relief to Up    |
|                                 |         | GL    |      | Goods and stopping trains                  |
|                                 |         |       |      | Platform detail must be shown              |
| Langley Reception Sidings       | RL      | RL    | S    |                                            |
| Langley                         | ML RL   | ML RL | S    | Platform detail must be shown              |
| Dolphin Junction                | ML RL   | ML RL | X    |                                            |
| Slough                          | ML RL   | ML RL |      | Platform detail must be shown.             |
|                                 | URL     |       |      | To/from Windsor & Eton Central – GW184     |
| Slough Estates                  | –       | –     | S    |                                            |
| Slough Up Goods Loop            |         | RL    | S    |                                            |
| Slough West                     | ML RL   | ML RL | X    |                                            |
| Burnham                         | RL      | RL    | S    | Platform detail must be shown              |
| Taplow                          | ML RL   | ML RL | S    | Platform detail must be shown              |
| Maidenhead East                 | ML RL   | ML RL | X    |                                            |
